job_id,meta_industry,clean_requirements
3757743214,Technology,"[""Develops, implements, and monitors environmental compliance programs and policies"",""Monitors environmental and industrial compliance"",""Maintains liaison with regulatory agencies"",""Recommends corrective action for environmental, health, and safety (EHS) hazards"",""Inspects technical facilities for EHS compliance"",""Develops, implements, and monitors safety programs and policies"",""Has strong management, organizational, prioritization, and multi-tasking skills""]"
3757743219,Technology,"[""3-8 years B2B sales experience in telecom"",""Collocation, wholesale, data transit/transport experience"",""Direct hunting, B2B sales "",""Quota achievement"",""Prospecting/research"",""Oral/written communication"",""CRM "",""Microsoft Office "",""College degree (preferred)""]"
3757744073,Technology,"[""Travel 30%"",""Telecommunication networks (5+ years)"",""DWDM and/or IP networks (1+ years)"",""Telecommunications test equipment: OPM-OLS, OTDR, OSA, Ethernet/IP testers"",""Problem solving and troubleshooting"",""Project management"",""Diesel Generators"",""UPS"",""HVAC"",""Fiber network maintenance""]"
3757744074,Technology,"[""Develop technology roadmap"",""Analyze IT infrastructure"",""Manage IT staff"",""Prepare and manage expenditures"",""Oversee hardware and software"",""Collaborate on platforms"",""Collaborate on cybersecurity"",""Provide updates and strategies"",""Perform policy compliance reviews"",""Stay abreast of technology""]"
3757744075,Technology,"[""Cisco equipment', 'CCNA', 'TCP/IP', 'BGP', 'IGP', 'OSPF', 'IS-IS', 'MPLS', 'IP addressing', 'DNS's', 'IP-VPNs', 'Reliable employment history', 'Weekend availability']""]"
3757744076,Technology,"[""3+ years B2B sales experience"",
 ""Telecom arena experience"",
 ""Collocation experience"",
 ""Wholesale experience"",
 ""Data transit experience"",
 ""Data transport experience"",
 ""Direct hunting sales experience"",
 ""Quota achievement"",
 ""New business generation"",
 ""Prospecting"",
 ""Research"",
 ""Strong oral communication skills"",
 ""Strong written communication skills"",
 ""Fast paced team environment"",
 ""Revenue deadlines""]
"
3757744086,Technology,"[""3-8+ years B2B sales in telecom"",""Experience in collocation, wholesale, data transit, transport"",""Direct hunting, B2B sales"",""Quota achievement"",""Prospecting, research"",""Strong oral and written communication""]"
3757744117,Technology,"[""Telecom sales experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting experience"",""Strong communication skills"",""Team environment experience"",""Microsoft Office"",""CRM""]"
3757744123,Technology,"[""B2B sales experience, 3-8 years"",""Telecom arena experience, including:"",""  - Collocation"",""  - Wholesale"",""  - Data transit"",""  - Transport"",""Direct hunting, B2B sales"",""Quota achievement"",""Prospecting and research"",""Strong oral and written communication"",""Fast-paced team environment"",""Microsoft Office"",""CRM""]"
3757744142,Technology,"[""Travel 30%"",""5+ years of experience on telecommunication networks"",""1+ years of field experience in DWDM and / or IP networks"",""Experience in the use of telecommunications test equipment: optical power meters (OPM – OLS), OTDR, OSA, Ethernet / IP testers"",""Interpretation of test results"",""Strong problem solving and troubleshooting skills"",""High-energy individual with interpersonal skills to work effectively with others, motivate peers, and drive project to completion"",""Project Management experience"",""Experience on daily operations of a Datacenter (Diesel Generator, UPS, HVAC)"",""Experience maintaining a fiber network""]"
3757744143,Technology,"[""B2B sales, 3-8+ years"",""Telecom experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting sales"",""Quota achievement"",""New business generation"",""Prospecting"",""Research"",""Strong oral and written communication skills"",""Fast-paced team environment"",""Computer applications (Microsoft Office, CRM)""]"
3757911884,Technology,"[""Telecommunications networks (5+ years)"",""DWDM / IP networks (1+ year)"",""Optical power meters (OPM – OLS)"",""OTDR"",""OSA"",""Ethernet / IP testers "",""Problem solving / Troubleshooting"",""Project management"",""Data center operations (Diesel Generator, UPS, HVAC)"",""Fiber network maintenance""]"
3757911886,Technology,"[""Bachelor's Degree or equivalent"",""3-5 years experience in ISP/Telecommunications"",""2 years management experience in Customer Support or NOC"",""Strong organizational, planning, and people management skills"",""Proven experience managing technical teams"",""Excellent verbal and written presentation skills"",""Motivational skills for team leadership"",""Creative thinking for process improvement"",""Fast-paced environment adaptability"",""Excellent customer service"",""Strong technical knowledge in:"","" Networking (TCP/IP)"","" IP protocols (BGP, IGP, OSPF, IS-IS, MPLS)"","" IP addressing"","" DNS"","" IP-VPNs"",""Cisco data equipment experience and certifications (CCNA/CCNP)"",""Knowledge of SONET, CWDM, and Optical Networking"",""Excellent problem-solving skills"",""Experience with support/helpdesk ticketing systems"",""Ability to establish cooperative working relationships"",""Outstanding judgment for challenging environments""]"
3757911888,Technology,"[""3-8+ years of solid B2B sales experience in telecom"",""Experience with collocation, wholesale, data transit and transport"",""Proven experience in direct hunting, B2B sales role"",""Ability to identify and generate new business"",""Strong oral and written communication skills"",""Ability to work in a fast paced, team environment with revenue deadlines"",""Working knowledge of Microsoft Office"",""Working knowledge of a CRM""]"
3757911889,Technology,"[""B2B sales experience in telecom"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting, B2B sales role"",""Quota achievement"",""Identifying, qualifying, and generating new business"",""Prospecting"",""Research"",""Oral communication"",""Written communication"",""Ability to work in a fast-paced, team environment"",""Microsoft Office"",""CRM""]"
3757911890,Technology,"[""3-8+ years B2B sales experience"",""Telecom arena"",""Collocation experience"",""Wholesale experience"",""Data transit and transport"",""Direct hunting"",""Quota achievement"",""Prospecting and research"",""Strong oral and written communication skills"",""Team environment"",""Revenue deadlines""]"
3757911891,Technology,"[""3-8+ yrs Telecom Sales Experience"",""Collocation Experience"",""Wholesale Experience"",""Data Transit and Transport"",""Direct Hunting"",""Quota Achievement"",""New Business Generation"",""Prospecting and Research"",""Strong Communication"",""Fast Paced Team Environment"",""Microsoft Office"",""CRM""]"
3757911892,Technology,"[""3-8+ years telecom sales experience"",""B2B sales experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting experience"",""Quota achievement"",""Prospecting"",""Research"",""Strong communication skills"",""Fast-paced team environment"",""Revenue deadlines""]"
3757911911,Technology,"[""Sales experience (Cogent)"",""Business development"",""Team leadership"",""Coaching/management"",""CRM"",""Word"",""Excel""]"
3757911912,Technology,"[""Bachelor's degree"",""Detailed knowledge of Telecom industry"",""In-depth knowledge of selling skills concepts"",""Ability to work in fast-paced environment"",""Previous sales experience"",""Willingness to travel (50-75%)""]"
3757911914,Technology,"[""LEC/CLEC ASR ordering processes"",""Layer 2 and Layer 3 Internet networking"",""IP addressing"",""BGP routing"",""VLAN/EVC construction"",""Carrier neutral datacenter interconnect procedures"",""LOA/CFA issuance"",""Cable ordering procedures"",""Troubleshooting processes"",""Written and oral customer communication"",""Customer expectation management"",""Issue resolution"",""English/Spanish bilingualism""]"
3757912813,Technology,"[""Travel 30%"",""5+ years of experience on telecommunication networks"",""1+ years of field experience in DWDM and / or IP networks"",""Experience in the use of telecommunications test equipment: optical power meters ( OPM – OLS), OTDR, OSA, Ethernet / IP testers"",""Interpretation of test results"",""Strong problem solving and troubleshooting skills"",""High-energy individual with interpersonal skills"",""Project Management experience"",""Experience on daily operations of a Datacenter ( Diesel Generator, UPS, HVAC)"",""Experience maintaining a fiber network""]"
3757912815,Technology,"[""Bachelor's degree in technical field"",""Cisco equipment experience (CCNA)"",""Networking: TCP/IP, BGP, IGP, OSPF, IS-IS, MPLS"",""IP addressing, DNS, IP-VPN"",""Problem solving"",""Verbal and written communication"",""Customer service"",""Fast-paced environment"",""Independent and teamwork"",""Employment history: attendance, punctuality"",""Weekend availability""]"
3757912817,Technology,"[""3-8+ years B2B sales"",""Telecom experience "",""Collocation"",""Wholesale"",""Data transit and transport"",""Proven experience "",""Direct hunting "",""Quota achievement"",""Prospecting "",""Research"",""Strong oral communication"",""Strong written communication"",""Fast paced environment"",""Revenue deadlines "",""Microsoft Office"",""CRM""]"
3757912818,Technology,"[""3-8+ years of solid, B2B sales experience in a telecom arena"","" collocation"","" wholesale experience "","" data transit and transport"",""Proven experience with a track record of success in a direct hunting, B2B sales role and quota achievement"",""Ability to identify, qualify and generate new business through extensive prospecting and research"",""Strong oral and written communication skills"",""Ability to work in a fast paced, team environment with revenue deadlines""]"
3757912819,Technology,"[""B2B sales experience"",""Telecom arena experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting experience"",""Quota achievement"",""Ability to identify, qualify and generate new business"",""Strong communication skills"",""Ability to work in a fast paced team environment"",""Microsoft Office"",""CRM""]"
3757912824,Technology,"[""2-5 years sales experience"",""B2B sales experience"",""Technology sales experience"",""Previous sales success"",""Ability to identify, qualify and generate new business"",""Strong oral and written communication"",""Fast-paced team environment experience"",""Microsoft Office"",""CRM"",""College degree (preferred)""]"
3757912828,Technology,"[""2+ years sales experience"",""Strong oral communication"",""Strong written communication"",""Team work""]"
3757912837,Technology,"["" Sales experience (2+ years)"","" Oral and written communication skills"","" Work in a fast-paced team environment"","" Microsoft Office"","" Software applications""]"
3757912839,Technology,"[""Sales Experience"",""Cogent Product Set"",""New Business Finding"",""Team Leadership"",""Coaching"",""Management"",""CRM (unspecified)"",""Word"",""Excel""]"
3757912845,Technology,"[""2+ years sales experience"",""Strong oral communication skills"",""Strong written communication skills"",""Team environment "",""Revenue deadlines""]"
3757913888,Technology,"[""Develop overall technology roadmap and plans"",""Formulate, set and implement policies for current and future IT systems"",""Analyze IT infrastructure and systems performance"",""Manage IT staff"",""Prepare, submit, and manage operating and capital expenditures for technology"",""Oversee the purchase, installation, and maintenance of computer hardware, software, networks, and telecommunication equipment on premises and the cloud environment"",""Collaborate with Director of IS on development, staging, and production platforms"",""Collaborate with cybersecurity team on risk assessment, response, and remediation"",""Perform reviews and updates, promote and ensure policy awareness, track exceptions, and perform testing / auditing / monitoring on policy compliance"",""Keep abreast of new knowledge, research, products, and services in technology that will benefit the organization""]"
3757913889,Technology,"[""3-8+ years experience B2B sales"",""Telecom arena"",""Collocation experience"",""Wholesale experience"",""Data transit and transport"",""Proven success in direct hunting"",""B2B quota achievement"",""Prospecting"",""Research"",""Oral communication"",""Written communication"",""Teamwork"",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757913890,Technology,"[""Bachelors Degree in Accounting"",""3 years practical experience"",""Expertise in Excel"",""Experience with Great Plains accounting software"",""Excellent Communication skills""]"
3757913891,Technology,"[""3-8+ years B2B sales in telecom"",""Collocation and wholesale experience"",""Data transit and transport"",""Direct hunting sales"",""Quota achievement"",""Prospecting and research"",""Strong communication skills"",""Team environment experience"",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757913897,Technology,"[""2-5 years sales experience"",""Preferably B2B technology sales"",""Previous sales experience with a track record of success"",""Identify, qualify, generate new business"",""Prospecting and research"",""Strong oral and written communication"",""Fast paced, team environment"",""Microsoft Office"",""CRM""]"
3757914685,Technology,"[""Travel (30%)"",""Telecommunication networks (5+ years)"",""Field experience: DWDM and/or IP networks (1+ years)"",""Telecommunications test equipment:"",""  - Optical power meters (OPM – OLS)"",""  - OTDR"",""  - OSA"",""  - Ethernet/IP testers"",""Problem solving and troubleshooting skills"",""Interpersonal skills"",""Project management"",""Datacenter operations (Diesel Generator, UPS, HVAC)"",""Fiber network maintenance""]"
3757914686,Technology,"[""Negotiating contracts"",""Drafting contracts"",""Reviewing contracts"",""Corporate compliance monitoring"",""Regulatory compliance monitoring"",""Litigation management""]"
3757914687,Technology,"[""3-8+ years B2B sales experience in telecom"",""collocation, wholesale, data transit, and transport experience"",""direct hunting B2B sales experience"",""quota achievement"",""identify, qualify, and generate new business"",""strong oral and written communication skills"",""work in a fast-paced team environment"",""Microsoft Office"",""CRM""]"
3757914689,Technology,"[""3-8+ years B2B sales experience in telecom"",""Collocation, wholesale, data transit, transport experience"",""Direct hunting, B2B sales role"",""Quota achievement"",""Identify, qualify, generate new business"",""Extensive prospecting, research"",""Strong oral and written communication skills"",""Fast-paced, team environment"",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757914690,Technology,"[""3-8+ years of solid B2B sales experience in telecom"",""Direct hunting, B2B sales role and quota achievement"",""Identify, qualify and generate new business"",""Strong oral and written communication skills"",""Work in a fast paced, team environment with revenue deadlines"",""Working knowledge of a CRM""]"
3757914692,Technology,"[""3-8+ years of solid, B2B sales experience "",""telecom arena\t"",""collocation, wholesale experience "",""data transit and transport"",""direct hunting"",""quota achievement"",""identify, qualify and generate new business"",""extensive prospecting and research"",""Strong oral and written communication skills"",""Work in a fast paced, team environment "",""revenue deadlines""]"
3757914693,Technology,"[""3-8+ years B2B sales experience in telecom arena"",""Collocation, wholesale experience"",""Data transit and transport experience"",""Success in direct hunting, B2B sales"",""Quota achievement"",""Strong oral and written communication skills"",""Fast paced, team environment"",""Degree preferred""]"
3757914695,Technology,"[""3-8+ years B2B sales experience"",""Telecom arena experience"",""Collocation, wholesale experience"",""Data transit and transport experience"",""Direct hunting, B2B sales role"",""Quota achievement"",""Prospecting and research"",""Strong oral and written communication skills"",""Team environment with revenue deadlines"",""Microsoft Office"",""CRM""]"
3757914710,Technology,"[""0-2+ years sales experience"",""Strong oral and written communication skills"",""Teamwork"",""Microsoft Office"",""Other software applications""]"
3757914724,Technology,"[""2+ years of sales experience"",""Strong oral and written communication skills"",""Ability to work in a fast-paced, team environment"",""Working knowledge of Microsoft Office"",""Working knowledge of software applications""]"
3757914729,Technology,"[""IP "",""Data"",""WAN products"",""Sales skills concepts""]"
3757914732,Technology,"[""Provision Work Orders"",""Manage projects"",""Manage/Schedule/Oversee maintenances & repair work "",""Oversee and maintain security access control systems"",""Work Support Tickets"",""Run audits"",""Assist Sales teams"",""Resolve issues and emergencies"",""Calculate/document power requirements"",""Manage and track internal space and power requests"",""Identify power and infrastructure requirements"",""Manage, track and optimize existing space and power inventory""]"
3757915688,Technology,"[""Travel 30%"",""5+ years in telecommunication networks"",""1+ years field experience in DWDM and/or IP networks"",""Use of telecommunications test equipment: optical power meters ( OPM – OLS), OTDR, OSA, Ethernet / IP testers"",""Problem solving and troubleshooting skills"",""High-energy individual with interpersonal skills"",""Project Management experience"",""Experience on daily operations of a Datacenter ( Diesel Generator, UPS, HVAC)"",""Fiber network maintenance""]"
3757915689,Technology,"[""3-8+ years B2B telecom sales experience"",""collocation"", ""wholesale"", ""data transit"", ""transport"",""B2B direct hunting sales"",""communication skills"",""fast paced, team environment"",""Degree""]"
3757915691,Technology,"[""B2B sales (3-8+ years exp.)"",""Telecom arena exp."",""Collocation exp."",""Wholesale exp."",""Data transit and transport exp."",""Direct hunting sales exp."",""Quota achievement exp."",""Lead generation exp."",""Prospecting exp."",""Research exp."",""Oral communication"",""Written communication"",""Team environment"",""Microsoft Office"",""CRM""]"
3757915692,Technology,"[""3-8+ years solid B2B sales experience in telecom"",""Collocation, wholesale experience"",""Data transit and transport"",""Direct hunting sales role"",""Quota achievement"",""Identify, qualify and generate new business"",""Strong oral and written communication skills"",""Experience working in fast paced team environment "",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757915707,Technology,"[""0-2+ years sales experience"",""Strong oral and written communication skills "",""Experience working in team environment "",""Experience with software applications""]"
3757915725,Technology,"[""Sales of Telecom/Technology products"",""New business finding"",""Team leadership and management"",""Sales Manager management"",""College degree""]"
3757916657,Technology,"[""Experience in negotiating and administering contracts (5+ years)"",""Understanding of contracting terms, principles, and risk management"",""Interpersonal and verbal/written communication skills"",""Organizational skills (prioritization, multitasking, meeting deadlines)"",""Ability to work independently with multiple deadlines"",""Attention to detail"",""Basic computer literacy""]"
3757916658,Technology,"[""Network architectures"",""Telecom infrastructure"",""Power meters"",""OTDRs"",""OSAs"",""Problem solving"",""Trouble shooting"",""Interpersonal skills"",""Written communications"",""Verbal communications"",""Project management"",""Telecommunications experience"",""Fiber transmission equipment"",""Field experience"",""Vendor management"",""Carrier management"",""Telco operations"",""Logistical planning"",""Analytical ability"",""Sound judgment"",""Associate’s degree in a technical field""]"
3757916659,Technology,"[""3-8+ years of B2B sales experience in telecom arena"",""Collocation, wholesale experience"",""Data transit and transport"",""Direct hunting, B2B sales"",""Quota achievement"",""Identifying, qualifying, and generating new business"",""Strong oral and written communication "",""Fast paced, team environment "",""Microsoft Office "",""CRM""]"
3757916660,Technology,"[""3-8+ years of telecom B2B sales experience"",""Collocation, wholesale, data transit, and transport experience"",""Direct hunting, B2B sales, and quota achievement"",""Prospecting and research"",""Strong oral and written communication skills"",""Ability to work in a fast-paced, team environment"",""Computer applications (Microsoft Office, CRM)""]"
3757916673,Technology,"[""Sales experience (2+ years)"",""Strong oral and written communication"",""Team environment"",""Microsoft Office"",""Software applications""]"
3757916682,Technology,"[""0-2+ years sales experience "",""Strong oral and written communication"",""Ability to work in a fast-paced, team environment with revenue deadlines "",""Working knowledge of Microsoft Office "",""Working knowledge of software applications""]"
3757916687,Technology,"[""Proven sales record with Cogent's product set"",""Business development experience"",""Team leadership and management"",""CRM systems"",""PC applications (Word, Excel)""]"
3757916689,Technology,"[""LEC/CLEC ASR ordering processes"",""IP addressing"",""BGP routing"",""VLAN/EVC construction"",""Interconnect procedures in carrier neutral datacenters"",""LOA/CFA issuance"",""Cable ordering procedures"",""Troubleshooting processes"",""English/Spanish Bilingual""]"
3757916691,Technology,"[""Sales of Cogent product set"",""Finding new business"",""Team leadership"",""Coaching"",""Management"",""Word"",""Excel"",""CRM systems""]"
3757917222,Technology,"[""Travel 30%"",""5+ years telecommunication networks"",""1+ years field experience DWDM and/or IP networks"",""Telecommunications test equipment: OPM-OLS, OTDR, OSA, Ethernet/IP testers"",""Problem solving and troubleshooting skills"",""Interpersonal skills"",""Project Management"",""Datacenter daily operations: Diesel Generator, UPS, HVAC"",""Fiber network maintenance""]"
3757917223,Technology,"[""Bachelor's Degree in a technical field"",""Cisco equipment experience"",""CCNA certification"",""Networking knowledge (TCP/IP, BGP, IGP, OSPF, IS-IS, MPLS)"",""IP addressing"",""DNS"",""IP-VPNs"",""Problem-solving skills"",""Communication skills"",""Customer service skills"",""Critical thinking skills"",""Teamwork skills"",""Reliable employment history"",""Availability for shift work"",""Flexibility""]"
3757917224,Technology,"[""Bachelor's Degree in a technical field"",""CCNA certification"",""Networking knowledge (TCP/IP, IP protocols, IP addressing, DNS, IP-VPN)"",""Problem-solving skills"",""Excellent communication skills"",""Customer service orientation"",""Critical thinking skills"",""Ability to work independently and in a team"",""Reliable employment history"",""Weekend availability""]"
3757917225,Technology,"[""7 years industry experience"",""Bachelor’s degree"",""ILEC/CLEC ASR processes"",""IP addressing, BGP routing, VLAN/EVC construction"",""Interconnect procedures in carrier neutral data centers"",""LOA/CFA issuance, cable ordering procedures"",""Troubleshooting processes""]"
3757917226,Technology,"[""B2B sales (3-8+ years)"",""Collocation"",""Wholesale experience"",""Data transit and transport"",""Direct hunting"",""Quota achievement"",""New business generation"",""Prospecting and research"",""Strong communication skills (oral and written)"",""Fast-paced team environment"",""Microsoft Office"",""CRM""]"
3757917227,Technology,"[""3-8+ years of B2B sales experience in telecom, collocation, wholesale, data transit and transport"",""Proven track record of success in a direct hunting, B2B sales role and quota achievement"",""Ability to identify, qualify and generate new business through extensive prospecting and research"",""Strong oral and written communication skills"",""Ability to work in a fast paced, team environment with revenue deadlines"",""Working knowledge of Microsoft Office and a CRM"",""College degree preferred""]"
3757917228,Technology,"[""Solid B2B sales experience in telecom "",""Collocation"",""Wholesale experience "",""Data transit and transport"",""Direct hunting "",""Quota achievement"",""Extensive prospecting "",""Research "",""Strong oral and written communication skills "",""Working in a fast-paced team environment "",""Microsoft Office "",""CRM""]"
3757917230,Technology,"[""IT-related degree or experience"",""2+ years 1st Level Support / User Helpdesk"",""Microsoft desktop operating systems "",""MS Windows 10 / MS Server 2016, 2019"",""MS Office 2016, 2019 "",""MS Exchange 2013, 2019 "",""MS SCCM "",""Personal computer hardware configuration "",""DNS, FTP, TCP/IP, file and print servers "",""Active Directory "",""Strong interpersonal and communication skills "",""English written and verbal communication "",""Problem solving "",""Availability to work after hours and weekends "",""Writing and presenting documentation""]"
3757917234,Technology,"[""2-5 years sales experience, preferably B2B and in technology"",""Previous sales experience with success record"",""Prospecting and research"",""Strong oral and written communication"",""Fast-paced, team environment"",""Microsoft Office"",""CRM""]"
3757917252,Technology,"[""Selling Cogent product sets"",
 ""Finding new business"",
 ""Team leadership"",
 ""Coaching"",
 ""Management"",
 ""CRM systems"",
 ""Word"",
 ""Excel""]
"
3757917257,Technology,"[""LEC/CLEC ASR ordering processes for fiber Ethernet services"",""Layer 2 and Layer 3 Internet networking concepts (IP addressing, BGP routing, VLAN/EVC)"",""LEC/CLEC service options facilitation"",""Customer question and turn-up support"",""Carrier neutral datacenter interconnect procedures (LOA/CFA, cable ordering, troubleshooting)"",""Written and oral customer communication"",""Customer expectations management"",""Implementation issue resolution"",""Positive customer experience (implementation phase)"",""Bilingualism (English/Spanish)""]"
3757917259,Technology,"[""Sales experience"",""CRM systems"",""PC based applications (Word, Excel)""]"
3757917262,Technology,"[""0-2+ years of solid sales experience"",""Strong oral and written communication skills "",""Ability to work in a fast-paced, team environment with revenue deadlines"",""Working knowledge of computer applications "",""Software applications""]"
3757918163,Technology,"[""3+ yrs proven B2B sales experience in telecom arena "",""Collocation, wholesale, data transit, transport expertise "",""B2B sales achievements, quota exceedance ability"",""Prospecting and research skills for lead generation"",""Excellent communication skills (written and verbal)"",""Team environment adaptability under revenue pressure"",""Microsoft Office, CRM knowledge""]"
3757918165,Technology,"[""B2B sales experience (3-8 years)"",""Telecom arena experience (collocation, wholesale, data transit and transport)"",""Direct hunting, B2B sales role"",""Identifying, qualifying and generating new business"",""Strong oral and written communication skills"",""Fast paced, team environment "",""Microsoft Office"",""CRM""]"
3757918166,Technology,"[""3-8+ years B2B sales in telecom"",""Collocation, wholesale, data transit/transport experience"",""Direct hunting, B2B sales role with quota achievement"",""Identification, qualification, generation of new business"",""Extensive prospecting, research"",""Strong oral/written communication"",""Fast-paced, team environment with revenue deadlines"",""Working knowledge of Microsoft Office, CRM"",""College degree""]"
3757918167,Technology,"[""3-8+ yrs B2B telecom sales experience (collocation, wholesale, transit/transport)"",""Direct hunting B2B sales role/quota achievement"",""Prospecting/research"",""Communication skills (written/verbal)"",""Team environment/deadlines"",""Software: Microsoft Office, CRM""]"
3757918168,Technology,"[""3-8+ years B2B sales experience in telecom"",""Collocation experience"",""Wholesale experience"",""Data transit experience"",""Data transport experience"",""Proven sales success"",""Direct sales role"",""Quota achievement"",""Business development"",""Prospecting"",""Research"",""Strong communication"",""Teamwork"",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757918194,Technology,"[""0-2+ years of solid, sales experience"",""Strong oral and written communication skills"",""Working in a fast-paced, team environment with revenue deadlines"",""Microsoft Office"",""Software applications""]"
3757918214,Technology,"[""College degree (preferred)"",""Proven Cogent product sales success"",""New business acquisition experience"",""Team leadership, coaching, and management experience"",""CRM systems"",""Microsoft Word"",""Microsoft Excel""]"
3755590685,Healthcare and Medical,"[""Create test documentation: test cases, test plans, test strategies"",""Estimate work accurately and in detail"",""Meet all SDLC requirements"",""Recognize potential testing risks and communicate to management"",""Create, track, and close defects accurately"",""Attend meetings with COA Business partners"",""Maintain open communication with IT Management, COA Business partners, teammates, and vendors"",""Follow COA IT Release Management plan"",""Assist, mentor, and train mid-level and Jr. testers"",""Keep apprised of industry best practices and QA trends""]"
3749351147,Technology,"[""Web marketing (5-7 years)"",""Management (2+ years)"",""Campaign management (millions in revenue)"",""Go-to-market campaign development"",""Content Management Systems"",""Marketing tools (HubSpot, Optimizely, PostHog)"",""Marketing data analysis""]"
3744103837,Miscellaneous,"[""Data management"",""Data modeling"",""Data analytics"",""SQL"",""Data visualization"",""Project management"",""Big Data"",""Data warehousing"",""Hadoop"",""Cloud Computing"",""AWS"",""Apache Spark"",""Python"",""R"",""Statistics"",""Machine learning""]"
3697398549,Services,[]
3694107187,Transportation and Logistics,"[""Conduct project estimations"",""Support with procurement of materials for contracted projects"",""Provide project coordination"",""Find and establish relationships with vendors, subcontractors, DBE, DVBE, and WBE vendors and suppliers"",""Responsible for all project bid documentation, bonding, and insurance requirements in support of bidding and acquiring ITS installation and signal construction projects""]"
3701305378,Services,[]
3693052301,Services,"[""Mortgage industry knowledge"",""Non-QM products knowledge"",""Relationship building"",""Communication"",""Customer service"",""Multitasking"",""Organization"",""Problem solving"",""Wholesale mortgage experience""]"
3749904599,Real Estate and Construction,"[""High school diploma"",""Data entry experience"",""Real estate terminology"",""MS Office Suite"",""Data entry software"",""Attention to detail"",""Independent work"",""Time management"",""Organizational abilities"",""Communication skills""]"
3749909027,Real Estate and Construction,"[""High school diploma"",""Data entry experience"",""Real estate terminology and processes"",""MS Office Suite"",""Data entry software"",""Attention to detail"",""Accuracy"",""Independent work"",""Time management"",""Organization"",""Communication skills""]"
3693585921,Technology,"[""Build systems deployment, automation, management, and maintenance"",
 ""Production systems creation, release, configuration, and management"",
 ""VPN services management"",
 ""Systems availability, performance, security, and scalability ensuring"",
 ""CI/CD pipelines management"",
 ""Build failures troubleshooting"",
 ""Documentation maintenance"",
 ""Architecture and process improvements recommendations provision"",
 ""Development teams collaboration"",
 ""Project and issue tracking management assistance"",
 ""Jenkins"", ""GitHub Actions"", ""JFrog Artifactory"", ""GitHub"", ""Perforce"",
 ""Android development"", ""Unity"", ""Docker"", ""AWS"",
 ""Scripting languages"", ""Windows PowerShell"",
 ""Degree in Computer Science or Software Engineering""]
"
3756117099,Media and Entertainment,"[""Video Production"",""Camera Operation"",""Lighting"",""Shooting Video"",""Adobe Premiere Pro"",""DSLR"",""Mirrorless cameras"",""Stabilizers""]"
3755592780,Manufacturing,"[""Associate's degree or equivalent"",""Litigation support (6 months)"",""Legal research (6 months)"",""Legal case management (6 months)"",""Escalations, resolutions, or claims (1 year)""]"
3754999502,Services,"[""Bachelors of Science in Mechanical Engineering"",""8 Years of machining"",""6+ years of related work experience"",""Experience in precision machining"",""Experience in metal fabrication"",""Experience in sales engineering""]"
3749374286,Healthcare and Medical,"[""Bachelor's degree"",""5+ years of experience"",""Previous experience in leading a software development team"",""Experience in Agile development methodologies"",""Familiarity with DevOps tools"",""Experience in cloud computing"",""Experience in Python, Java, Node.js, JavaScript""]"
3755587230,Manufacturing,"[""High school education"",""Technical school certification""]
"
3749368569,Real Estate and Construction,"[""Collaborate with management"",""Implement training"",""Evaluate training"",""Design training"",""Provide training"",""Mentor team members"",""Facilitate project teams"",""Review performance indicators"",""Coordinate training details"",""Manage correspondence"",""Plan events"",""Budget spending"",""Participate in trainer development"",""Ensure compliance""]"
3749370075,Real Estate and Construction,"[""High School Diploma or GED (or equivalent)"",""Bachelor's Degree in Business Administration, Property Management, or related discipline"",""2 years previous property leasing experience or applicable skills"",""1-3 years previous experience managing others"",""Previous experience with YARDI"",""Strong computer skills with MS Office Suite (Word, Excel, PowerPoint, Outlook)"",""Strong verbal and written communication skills"",""CPO certification or ARM certification"",""CAM certification"",""Valid driver's license""]"
2838489484,Technology,"[""5+ years design experience"",""Experience with startups"",""Strong communication, collaboration, and design skills"",""Experience with Figma"",""Experience with 3D modeling"",""Experience with collaboration tools (Figma, Miro)"",""Experience with gaming"",""Ability to innovate"",""Ability to collaborate remotely"",""Interest in AEC industry"",""Experience with front-end coding (HTML, CSS, JavaScript)"",""Working knowledge of AEC software (Rhino, Revit, Sketchup)""]"
3755583191,Services,"[""Computer workstation"",""Keyboard"",""Video display""]"
3757449400,Services,"[""Florida Bar License"",""3+ years commercial real property experience in Florida"",""Strong oral and written communication skills"",""Ability to assume significant responsibility"",""Reporting"",""Research"",""Client relations"",""Planning"",""Confidentiality"",""Dependability"",""High ethical standards"",""Hardworking"",""Minimal supervision"",""Excellent client management skills"",""Excellent writing skills""]"
3757725666,Media and Entertainment,"[""Cultivate competitive benefits package"",""Communicate benefits (offerings, changes, enrollment)"",""Primary point of contact for benefits questions"",""Maintain benefits (plans, changes, enrollment) in HRIS"",""Manage disability and workers compensation claims/correspondence""]"
